Timestamp,temp_cpu,power_pkg,current_core,voltage_core,util_total,fan_rpm,current_tdc,current_edc,power_delta,temp_ma_10,power_ma_10,power_lag_5s
2026-01-24 18:20:14.220,79.8,47.169,32.327,1.192,70.4,4300,32.152,87.835,8.067999999999998,78.22,40.084500000000006,40.954
2026-01-24 18:20:14.738,79.4,38.902,27.0,1.113,65.4,4300,27.018,78.544,-8.266999999999996,78.26500000000001,40.11215,38.269
2026-01-24 18:20:15.225,79.1,38.544,26.737,1.112,65.7,4300,27.033,78.438,-0.3580000000000041,78.31,40.099599999999995,40.089
2026-01-24 18:20:15.724,79.0,38.68,26.855,1.112,65.5,4300,26.838,78.1,0.13600000000000279,78.35499999999999,40.09035,38.595
2026-01-24 18:20:16.223,78.9,39.18,27.24,1.111,65.4,4300,27.1,78.292,0.5,78.39000000000001,40.02589999999999,39.701
2026-01-24 18:20:16.736,78.8,38.994,27.144,1.11,65.4,4400,27.275,78.242,-0.18599999999999994,78.42,39.98365,38.71
2026-01-24 18:20:17.253,78.6,38.662,26.966,1.105,65.2,4400,26.792,77.687,-0.33200000000000074,78.455,39.93445,37.929
2026-01-24 18:20:17.738,78.5,39.185,27.319,1.111,66.3,4300,27.265,78.206,0.5230000000000032,78.505,39.993399999999994,38.377
2026-01-24 18:20:18.264,78.5,39.767,27.659,1.113,66.2,4300,27.923,78.443,0.5820000000000007,78.55499999999999,40.00765,38.613
2026-01-24 18:20:18.764,78.2,38.198,26.504,1.108,65.8,4300,26.412,77.68,-1.5690000000000026,78.475,39.38095,39.101
2026-01-24 18:20:19.264,78.2,38.649,26.905,1.109,65.5,4300,26.955,78.22,0.4510000000000005,78.41,39.265699999999995,47.169
2026-01-24 18:20:19.762,78.2,39.207,27.152,1.119,65.7,4300,27.09,78.954,0.5579999999999998,78.38000000000001,39.312599999999996,38.902
2026-01-24 18:20:20.278,78.1,38.421,26.814,1.103,65.3,4300,26.955,77.416,-0.7860000000000014,78.36,39.229200000000006,38.544
2026-01-24 18:20:20.774,78.2,40.231,27.864,1.125,66.5,4400,27.212,79.945,1.8100000000000023,78.37,39.311,38.68
2026-01-24 18:20:21.278,78.1,39.503,27.419,1.118,65.9,4400,27.902,78.826,-0.7280000000000015,78.38499999999999,39.3011,39.18
2026-01-24 18:20:21.787,78.0,39.197,27.185,1.114,65.6,4400,26.768,78.683,-0.3059999999999974,78.41499999999999,39.325450000000004,38.994
2026-01-24 18:20:22.306,78.0,40.476,28.042,1.124,67.1,4400,28.593,79.538,1.2789999999999964,78.445,39.452799999999996,38.662
2026-01-24 18:20:22.801,78.0,39.166,27.148,1.115,65.7,4400,27.054,78.636,-1.3100000000000023,78.465,39.49225,39.185
2026-01-24 18:20:23.303,77.8,38.107,26.594,1.098,65.7,4400,26.756,76.88,-1.0589999999999975,78.465,39.46695,39.767
2026-01-24 18:20:23.805,77.5,38.421,26.798,1.103,65.5,4400,26.852,77.476,0.31400000000000006,78.44500000000001,39.43295,38.198
2026-01-24 18:20:24.324,77.4,38.785,27.042,1.103,65.6,4400,26.871,77.431,0.3639999999999972,78.325,39.01375,38.649
2026-01-24 18:20:24.839,77.4,39.773,27.602,1.116,65.8,4300,27.722,78.744,0.9880000000000067,78.225,39.057300000000005,39.207
2026-01-24 18:20:25.354,77.4,39.409,27.406,1.112,66.0,4300,27.136,78.475,-0.3640000000000043,78.14,39.100550000000005,38.421
2026-01-24 18:20:25.852,77.4,38.9,27.055,1.108,65.5,4300,27.178,77.965,-0.5090000000000003,78.06,39.11155,40.231
2026-01-24 18:20:26.356,77.4,39.76,27.653,1.112,67.3,4300,27.358,78.327,0.8599999999999994,77.985,39.140550000000005,39.503
2026-01-24 18:20:26.854,77.5,39.32,27.27,1.116,65.6,4300,27.414,78.65,-0.4399999999999977,77.92,39.156850000000006,39.197
2026-01-24 18:20:27.370,77.4,38.887,27.023,1.106,65.7,4400,27.231,77.525,-0.43299999999999983,77.86,39.168099999999995,40.476
2026-01-24 18:20:27.869,77.2,38.65,26.962,1.104,65.9,4400,26.729,77.443,-0.23700000000000188,77.795,39.14135,39.166
2026-01-24 18:20:28.366,77.1,38.914,27.032,1.108,65.5,4400,27.355,78.089,0.2640000000000029,77.725,39.098699999999994,38.107
2026-01-24 18:20:28.878,76.9,38.369,26.695,1.104,65.8,4300,26.626,77.485,-0.5450000000000017,77.66,39.10725,38.421
2026-01-24 18:20:29.378,79.2,48.773,33.202,1.212,69.4,4400,32.273,91.532,10.404000000000003,77.71000000000001,39.61345,38.785
2026-01-24 18:20:29.878,80.0,45.856,31.32,1.187,68.3,4400,31.033,87.863,-2.9170000000000016,77.8,39.9459,39.773
2026-01-24 18:20:30.392,79.2,38.039,26.72,1.089,66.0,4400,27.86,75.676,-7.817,77.855,39.9268,39.409
2026-01-24 18:20:30.891,78.5,39.001,27.131,1.106,66.1,4400,27.594,77.818,0.9619999999999962,77.87,39.8653,38.9
2026-01-24 18:20:31.401,79.0,42.128,29.101,1.133,66.9,4400,27.954,81.798,3.1270000000000024,77.915,39.99655,39.76
2026-01-24 18:20:31.899,84.4,67.457,47.406,1.27,69.5,4400,44.35,113.029,25.328999999999994,78.235,41.40955,39.32
2026-01-24 18:20:32.413,88.1,66.217,46.847,1.256,74.5,4400,47.308,110.145,-1.2399999999999949,78.74000000000001,42.696600000000004,38.887
2026-01-24 18:20:32.908,90.5,59.011,41.834,1.234,71.5,4300,42.057,104.96,-7.205999999999996,79.36500000000001,43.688849999999995,38.65
2026-01-24 18:20:33.433,92.0,58.346,40.749,1.246,68.5,4400,41.38,105.667,-0.6650000000000063,80.075,44.7008,38.914
2026-01-24 18:20:33.929,93.1,56.399,39.225,1.246,64.5,4400,39.439,103.685,-1.9469999999999956,80.85499999999999,45.5997,38.369
2026-01-24 18:20:34.439,93.8,56.057,39.023,1.245,65.2,4400,38.674,102.806,-0.34199999999999875,81.675,46.4633,48.773
2026-01-24 18:20:34.957,94.2,54.135,37.842,1.237,63.5,4400,38.046,101.2,-1.9220000000000041,82.515,47.1814,45.856
2026-01-24 18:20:35.470,94.6,52.649,37.109,1.226,63.4,4400,37.611,99.516,-1.485999999999997,83.375,47.843399999999995,38.039
2026-01-24 18:20:35.984,94.8,54.745,38.677,1.234,65.7,4400,37.885,101.726,2.0959999999999965,84.245,48.63565,39.001
2026-01-24 18:20:36.495,95.0,52.822,37.297,1.229,63.4,4400,37.96,100.013,-1.9229999999999947,85.125,49.28875,42.128
2026-01-24 18:20:37.007,95.1,52.391,37.061,1.226,63.8,4300,37.079,99.724,-0.4310000000000045,86.005,49.9423,67.457
2026-01-24 18:20:37.516,95.1,53.099,37.461,1.231,63.6,4300,37.387,100.374,0.7079999999999984,86.89,50.6529,66.217
2026-01-24 18:20:38.042,95.2,56.009,39.61,1.237,65.4,4300,38.969,102.237,2.9100000000000037,87.78999999999999,51.520849999999996,59.011
2026-01-24 18:20:38.558,95.2,54.091,38.561,1.222,66.8,4300,38.977,99.604,-1.9179999999999993,88.69500000000001,52.279700000000005,58.346
2026-01-24 18:20:39.068,95.2,53.918,38.117,1.232,64.4,4300,38.246,101.064,-0.17300000000000182,89.61,53.05715,56.399
2026-01-24 18:20:39.580,95.4,53.525,37.782,1.234,63.9,4400,37.883,101.009,-0.3930000000000007,90.41999999999999,53.29475,56.057
2026-01-24 18:20:40.102,95.4,53.31,37.746,1.23,63.1,4400,37.889,100.611,-0.2149999999999963,91.19,53.667449999999995,54.135
2026-01-24 18:20:40.601,95.4,52.872,37.291,1.233,63.8,4400,37.303,100.555,-0.4380000000000024,92.0,54.4091,52.649
2026-01-24 18:20:41.110,95.4,52.917,37.412,1.23,63.4,4300,37.454,100.38,0.045000000000001705,92.845,55.1049,54.745
2026-01-24 18:20:41.638,95.4,53.211,37.611,1.232,62.8,4400,37.637,100.652,0.29399999999999693,93.66499999999999,55.65904999999999,52.822
2026-01-24 18:20:42.136,95.4,53.719,37.982,1.232,63.8,4400,37.446,101.0,0.5080000000000027,94.215,54.97215,52.391
2026-01-24 18:20:42.652,95.4,52.417,37.072,1.226,63.6,4400,37.688,99.453,-1.3019999999999996,94.58,54.28214999999999,53.099
2026-01-24 18:20:43.163,95.4,53.046,37.551,1.228,65.2,4400,37.326,99.868,0.6289999999999978,94.825,53.98389999999999,56.009
2026-01-24 18:20:43.676,95.4,53.316,37.709,1.232,64.1,4400,37.739,100.586,0.2700000000000031,94.99499999999999,53.732400000000005,54.091
2026-01-24 18:20:44.189,95.4,53.223,38.22,1.211,66.5,4400,38.107,98.796,-0.09300000000000352,95.11,53.5736,53.918
2026-01-24 18:20:44.702,95.4,52.425,37.205,1.225,62.6,4400,37.08,99.523,-0.7980000000000018,95.19000000000001,53.391999999999996,53.525
2026-01-24 18:20:45.216,95.4,52.724,37.256,1.23,63.6,4400,37.34,100.11,0.2989999999999995,95.25,53.321450000000006,53.31
2026-01-24 18:20:45.726,95.4,53.351,37.683,1.233,63.6,4400,37.714,100.871,0.6270000000000024,95.29,53.356550000000006,52.872
2026-01-24 18:20:46.243,95.4,52.397,37.058,1.227,63.4,4400,37.228,99.914,-0.9540000000000006,95.32000000000001,53.23915000000001,52.917
2026-01-24 18:20:46.744,95.4,52.955,37.48,1.229,63.3,4400,37.442,100.209,0.5579999999999998,95.34,53.245799999999996,53.211
2026-01-24 18:20:47.261,95.4,52.402,37.291,1.22,65.7,4400,37.339,98.855,-0.5529999999999973,95.355,53.24634999999999,53.719
2026-01-24 18:20:47.772,95.4,53.182,37.489,1.235,63.2,4300,37.566,101.085,0.7800000000000011,95.37,53.2505,52.417
2026-01-24 18:20:48.270,95.4,54.211,38.119,1.241,63.6,4400,37.89,102.224,1.0289999999999964,95.38000000000001,53.1606,53.046
2026-01-24 18:20:48.784,95.4,53.742,37.893,1.237,63.7,4400,37.916,101.554,-0.4690000000000012,95.39000000000001,53.143150000000006,53.316
2026-01-24 18:20:49.297,95.4,53.342,37.627,1.234,63.4,4400,37.833,100.741,-0.3999999999999986,95.4,53.11435,53.223
2026-01-24 18:20:49.811,95.4,52.919,37.377,1.232,63.3,4300,37.367,100.454,-0.4230000000000018,95.4,53.084050000000005,52.425
2026-01-24 18:20:50.324,95.4,52.832,37.472,1.228,63.9,4400,37.205,100.118,-0.08699999999999619,95.4,53.06015,52.724
2026-01-24 18:20:50.824,95.4,53.01,37.477,1.231,62.9,4400,37.333,100.427,0.17799999999999727,95.4,53.067049999999995,53.351
2026-01-24 18:20:51.325,95.4,52.031,36.954,1.222,64.8,4400,37.209,98.784,-0.9789999999999992,95.4,53.022749999999995,52.397
2026-01-24 18:20:51.833,95.4,53.49,37.835,1.232,64.0,4300,37.729,100.683,1.4590000000000032,95.4,53.036699999999996,52.955
2026-01-24 18:20:52.348,95.4,52.497,37.101,1.229,63.5,4400,37.261,99.858,-0.9930000000000021,95.4,52.9756,52.402
2026-01-24 18:20:52.856,95.4,51.464,36.585,1.218,63.8,4400,36.604,98.47,-1.0330000000000013,95.4,52.927949999999996,53.182
2026-01-24 18:20:53.370,95.4,52.639,37.287,1.227,62.7,4400,37.124,99.878,1.1750000000000043,95.4,52.9076,54.211
2026-01-24 18:20:53.882,95.4,52.448,36.988,1.231,63.4,4300,37.189,100.149,-0.1910000000000025,95.4,52.864200000000004,53.742
2026-01-24 18:20:54.394,95.4,51.52,36.528,1.22,63.9,4300,36.591,98.531,-0.9279999999999973,95.4,52.77905,53.342
2026-01-24 18:20:54.892,95.4,50.329,35.826,1.213,62.9,4300,35.965,97.037,-1.1910000000000025,95.4,52.674249999999994,52.919
2026-01-24 18:20:55.405,95.4,54.021,38.095,1.235,64.9,4300,37.973,101.083,3.692,95.4,52.73910000000001,52.832
2026-01-24 18:20:55.917,95.4,53.584,37.937,1.232,63.0,4300,38.027,100.925,-0.4369999999999976,95.4,52.75075,53.01
2026-01-24 18:20:56.430,95.5,52.989,37.338,1.233,63.2,4400,37.192,100.256,-0.595000000000006,95.405,52.78035,52.031
2026-01-24 18:20:56.927,95.5,53.859,37.896,1.239,63.8,4400,37.635,101.379,0.8700000000000045,95.41,52.82555,53.49
2026-01-24 18:20:57.441,95.5,53.678,37.859,1.237,63.9,4400,38.063,101.184,-0.1810000000000045,95.41499999999999,52.88935,52.497
2026-01-24 18:20:57.966,95.5,52.799,37.23,1.233,63.8,4400,36.915,100.245,-0.8789999999999978,95.42,52.8702,51.464
2026-01-24 18:20:58.482,95.4,53.518,37.604,1.24,62.2,4300,37.725,101.168,0.7190000000000012,95.42,52.83555,52.639
2026-01-24 18:20:58.982,95.4,51.41,36.418,1.222,63.2,4400,36.556,98.422,-2.108000000000004,95.42,52.71895000000001,52.448
2026-01-24 18:20:59.494,95.4,52.586,37.338,1.223,65.0,4400,37.353,99.27,1.176000000000002,95.42,52.68115,51.52
2026-01-24 18:21:00.012,95.4,53.541,37.671,1.239,63.5,4300,37.655,101.216,0.9549999999999983,95.42,52.71225,50.329
2026-01-24 18:21:00.512,95.4,52.564,37.219,1.226,64.1,4400,37.025,99.567,-0.9769999999999968,95.42,52.69884999999999,54.021
2026-01-24 18:21:01.024,95.4,52.985,37.505,1.23,63.6,4400,37.654,100.139,0.4209999999999994,95.42,52.6976,53.584
2026-01-24 18:21:01.522,95.4,52.576,37.044,1.232,63.6,4400,37.252,100.223,-0.4089999999999989,95.42,52.72485,52.989
2026-01-24 18:21:02.034,95.4,52.757,37.341,1.229,64.0,4400,37.369,99.986,0.18099999999999739,95.42,52.68820000000001,53.859
2026-01-24 18:21:02.546,95.4,52.83,37.127,1.236,63.3,4400,37.341,100.61,0.0730000000000004,95.42,52.70485,53.678
2026-01-24 18:21:03.060,95.4,53.003,37.392,1.233,63.8,4400,37.208,100.373,0.17300000000000182,95.42,52.7818,52.799
2026-01-24 18:21:03.560,95.4,53.31,37.752,1.229,64.8,4400,37.64,100.244,0.30700000000000216,95.42,52.81535,53.518
2026-01-24 18:21:04.073,95.4,52.665,37.249,1.229,62.8,4400,36.869,99.939,-0.6450000000000031,95.42,52.82620000000001,51.41
2026-01-24 18:21:04.585,95.4,51.801,36.719,1.224,63.2,4400,36.901,98.599,-0.8639999999999972,95.42,52.840250000000005,52.586
2026-01-24 18:21:05.099,95.4,51.438,36.508,1.221,63.7,4400,36.61,98.617,-0.36299999999999955,95.42,52.8957,53.541
2026-01-24 18:21:05.616,95.4,52.722,37.129,1.234,63.1,4400,37.04,100.184,1.283999999999999,95.42,52.83075,52.564
2026-01-24 18:21:06.111,95.4,51.992,36.837,1.225,64.0,4400,36.776,99.001,-0.730000000000004,95.42,52.751149999999996,52.985
2026-01-24 18:21:06.623,95.4,52.78,37.155,1.234,62.9,4400,37.214,100.168,0.7880000000000038,95.415,52.740700000000004,52.576
2026-01-24 18:21:07.150,95.5,51.753,36.682,1.222,63.1,4400,36.687,98.901,-1.027000000000001,95.415,52.635400000000004,52.757
2026-01-24 18:21:07.664,95.4,52.45,37.206,1.223,64.6,4400,37.323,99.31,0.6970000000000027,95.41000000000001,52.574,52.83
2026-01-24 18:21:08.179,95.4,52.72,37.284,1.229,63.8,4400,37.093,100.103,0.269999999999996,95.405,52.57005,53.003
2026-01-24 18:21:08.690,95.4,51.803,36.634,1.227,62.9,4400,36.986,99.343,-0.9170000000000016,95.405,52.4843,53.31
2026-01-24 18:21:09.205,95.4,51.056,36.228,1.219,63.7,4400,36.251,98.263,-0.7469999999999999,95.405,52.46660000000001,52.665
2026-01-24 18:21:09.718,95.4,51.828,36.691,1.224,62.8,4400,36.821,98.908,0.7720000000000056,95.405,52.428700000000006,51.801
2026-01-24 18:21:10.231,95.4,52.852,37.265,1.233,63.5,4300,36.719,100.359,1.0239999999999938,95.405,52.39425,51.438
2026-01-24 18:21:10.743,95.5,53.136,37.499,1.234,63.7,4400,37.266,100.67,0.284000000000006,95.41,52.42285,52.722
2026-01-24 18:21:11.242,95.5,53.317,37.598,1.234,63.9,4400,37.647,100.874,0.18099999999999739,95.415,52.43945,51.992
2026-01-24 18:21:11.751,95.4,53.854,38.057,1.234,65.3,4400,38.277,101.189,0.536999999999999,95.41499999999999,52.50335,52.78
2026-01-24 18:21:12.263,95.4,54.155,38.155,1.24,63.5,4400,37.545,101.823,0.30100000000000193,95.415,52.573249999999994,51.753
2026-01-24 18:21:12.762,95.4,52.714,37.259,1.23,62.7,4400,37.874,99.95,-1.4410000000000025,95.415,52.567449999999994,52.45
2026-01-24 18:21:13.259,95.4,51.861,36.703,1.226,63.4,4400,36.91,99.223,-0.8530000000000015,95.41499999999999,52.51035,52.72
2026-01-24 18:21:13.771,95.4,52.563,37.198,1.228,63.5,4400,37.07,99.701,0.7020000000000053,95.415,52.473,51.803
2026-01-24 18:21:14.272,95.4,53.24,38.029,1.219,65.6,4400,37.757,99.72,0.6769999999999996,95.415,52.50175,51.056
2026-01-24 18:21:14.771,95.4,51.894,36.868,1.22,63.5,4300,37.299,98.903,-1.3460000000000036,95.41499999999999,52.5064,51.828
2026-01-24 18:21:15.266,95.4,54.275,38.231,1.238,63.8,4400,38.143,101.737,2.3810000000000002,95.415,52.64825,52.852
2026-01-24 18:21:15.792,95.4,54.869,39.284,1.218,68.9,4400,38.762,99.865,0.5940000000000012,95.41499999999999,52.7556,53.136
2026-01-24 18:21:16.301,95.4,55.695,39.844,1.221,71.2,4400,40.213,100.428,0.8260000000000005,95.415,52.94075,53.317
2026-01-24 18:21:16.809,95.4,56.072,40.02,1.226,70.8,4300,39.893,101.163,0.37700000000000244,95.415,53.10535,53.854
2026-01-24 18:21:17.308,95.4,53.005,37.727,1.218,65.6,4400,38.025,99.09,-3.067,95.41,53.16795,54.155
2026-01-24 18:21:17.818,95.4,52.046,36.916,1.222,64.6,4400,36.909,98.892,-0.9590000000000032,95.41,53.147749999999995,52.714
2026-01-24 18:21:18.327,95.5,53.795,37.851,1.238,63.8,4400,37.761,101.366,1.7490000000000023,95.415,53.201499999999996,51.861
2026-01-24 18:21:18.839,95.4,51.071,36.286,1.218,63.0,4400,36.48,98.01,-2.7240000000000038,95.415,53.1649,52.563
2026-01-24 18:21:19.354,95.4,52.9,37.347,1.231,63.9,4400,36.903,100.16,1.8290000000000006,95.41499999999999,53.2571,53.24
2026-01-24 18:21:19.867,95.4,55.354,39.733,1.217,71.9,4400,39.646,99.46,2.4540000000000006,95.415,53.433400000000006,51.894
2026-01-24 18:21:20.363,95.4,54.03,38.588,1.221,68.3,4400,38.642,99.24,-1.323999999999998,95.41499999999999,53.4923,54.275
2026-01-24 18:21:20.877,95.4,52.624,37.292,1.224,65.2,4300,37.934,99.308,-1.4059999999999988,95.41,53.4667,54.869
2026-01-24 18:21:21.374,95.4,53.44,37.714,1.232,64.1,4400,37.257,100.633,0.8159999999999954,95.405,53.472849999999994,55.695
2026-01-24 18:21:21.904,95.4,52.534,37.139,1.229,63.1,4400,37.322,99.843,-0.9059999999999988,95.405,53.40685,56.072
2026-01-24 18:21:22.417,95.4,51.802,36.907,1.215,64.9,4400,37.06,98.191,-0.7319999999999993,95.405,53.289199999999994,53.005
2026-01-24 18:21:22.913,95.4,51.95,36.837,1.222,63.7,4300,36.769,99.003,0.14800000000000324,95.405,53.251,52.046
2026-01-24 18:21:23.421,95.4,51.672,36.684,1.221,64.0,4400,36.421,98.788,-0.2780000000000058,95.405,53.241550000000004,53.795
2026-01-24 18:21:23.932,95.4,51.772,37.012,1.212,64.9,4400,37.44,97.849,0.10000000000000142,95.405,53.202,51.071
2026-01-24 18:21:24.431,95.4,52.84,37.42,1.229,64.2,4400,37.046,100.073,1.068000000000005,95.405,53.182,52.9
2026-01-24 18:21:24.931,95.4,52.953,37.41,1.231,63.4,4400,37.607,100.278,0.11299999999999955,95.405,53.234950000000005,55.354
2026-01-24 18:21:25.427,95.4,52.953,37.41,1.231,63.4,4400,37.607,100.278,0.0,95.405,53.16885,54.03
2026-01-24 18:21:25.938,95.4,52.904,37.395,1.23,63.9,4400,37.15,100.196,-0.04899999999999949,95.405,53.0706,52.624
2026-01-24 18:21:26.454,95.4,52.468,37.099,1.228,63.1,4400,36.996,99.709,-0.43599999999999994,95.405,52.90925,53.44
2026-01-24 18:21:26.966,95.4,50.774,36.156,1.214,62.7,4400,36.25,97.727,-1.6940000000000026,95.405,52.644349999999996,52.534
2026-01-24 18:21:27.482,95.4,52.231,37.029,1.224,63.2,4300,36.875,99.425,1.4570000000000007,95.405,52.605650000000004,51.802
2026-01-24 18:21:27.978,95.4,52.231,37.029,1.224,63.2,4400,36.875,99.425,0.0,95.405,52.6149,51.95
2026-01-24 18:21:28.475,95.4,52.73,37.431,1.223,65.1,4400,37.519,99.398,0.4989999999999952,95.4,52.56165,51.672
2026-01-24 18:21:28.984,95.5,53.802,38.029,1.231,64.0,4400,37.543,100.821,1.0720000000000027,95.405,52.6982,51.772
2026-01-24 18:21:29.510,95.4,51.593,36.508,1.224,63.6,4400,36.893,98.907,-2.208999999999996,95.405,52.63285,52.84
2026-01-24 18:21:30.005,95.4,52.668,37.317,1.227,63.1,4400,37.071,99.73,1.0749999999999957,95.405,52.49855,52.953
2026-01-24 18:21:30.516,95.4,52.574,37.14,1.229,63.6,4400,37.077,100.071,-0.0940000000000012,95.405,52.425749999999994,52.953
2026-01-24 18:21:31.032,95.5,53.241,37.667,1.229,63.6,4400,37.543,100.384,0.6670000000000016,95.41,52.4566,52.904
2026-01-24 18:21:31.545,95.4,52.341,37.051,1.226,63.7,4400,37.519,99.281,-0.8999999999999986,95.41,52.40165,52.468
2026-01-24 18:21:32.041,95.4,52.597,37.168,1.23,63.5,4300,36.898,100.244,0.2560000000000002,95.41000000000001,52.4048,50.774
2026-01-24 18:21:32.539,95.4,51.74,36.851,1.214,64.3,4400,37.149,97.973,-0.8569999999999993,95.41,52.401700000000005,52.231
2026-01-24 18:21:33.034,95.4,51.981,36.827,1.224,63.3,4400,36.627,99.111,0.24099999999999966,95.41,52.40325,52.231
2026-01-24 18:21:33.560,95.4,52.781,37.306,1.229,63.8,4400,37.145,99.885,0.7999999999999972,95.41,52.4587,52.73
2026-01-24 18:21:34.058,95.4,51.951,36.785,1.225,63.8,4400,36.919,99.271,-0.8299999999999983,95.41,52.467650000000006,53.802
2026-01-24 18:21:34.556,95.4,50.969,36.186,1.219,62.5,4300,36.292,98.219,-0.9819999999999993,95.41000000000001,52.3741,51.593
2026-01-24 18:21:35.069,95.4,53.357,37.599,1.235,63.3,4400,37.506,100.976,2.387999999999998,95.41,52.3943,52.668
2026-01-24 18:21:35.580,95.4,51.742,36.69,1.223,63.5,4400,36.747,99.013,-1.615000000000002,95.41,52.333749999999995,52.574
2026-01-24 18:21:36.078,95.4,51.553,36.674,1.217,64.2,4400,36.553,98.43,-0.18900000000000006,95.41000000000001,52.266200000000005,53.241
2026-01-24 18:21:36.608,95.4,52.596,37.3,1.224,64.6,4300,37.303,99.183,1.0429999999999993,95.41,52.2726,52.341
2026-01-24 18:21:37.104,95.4,52.535,37.285,1.224,63.3,4400,37.377,99.488,-0.06099999999999994,95.41,52.36065,52.597
2026-01-24 18:21:37.620,95.4,51.015,36.263,1.216,63.4,4400,36.55,97.864,-1.519999999999996,95.41,52.299850000000006,51.74
2026-01-24 18:21:38.116,95.4,52.478,37.242,1.224,63.6,4400,36.727,99.615,1.463000000000001,95.41,52.3122,51.981
